student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
113307,26,Other,Psychology,3.7,0.7,0.5,No,50.8,6.9,Fair,0,Master,High,8.6,No,2.78,4,5.4,No,2,5.7,Dorm,No,Low,3,10,5,Auditory,1.1,67
154700,26,Other,Computer Science,5.20121810541915,1.5,0.4,No,93.1,4.4,Poor,2,Bachelor,High,10.0,Yes,4.0,1,6.6,No,4,7.7,Dorm,Yes,Low,4,10,5,Reading,1.7,100
122882,16,Male,Business,0.7,3.1,3.6,Yes,49.4,6.8,Good,1,High School,Low,7.1,No,3.47,2,5.1,No,1,7.9,Library,Yes,High,4,2,10,Kinesthetic,5.6,82
105894,24,Male,Engineering,4.7,1.5,0.5,Yes,99.2,8.3,Fair,4,Some College,Medium,7.3,Yes,4.0,6,5.6,No,1,7.5,Quiet Room,No,Low,7,10,5,Auditory,6.1,99
135530,24,Other,Arts,2.4,4.7,3.2,Yes,59.6,6.9,Good,4,PhD,High,9.2,Yes,3.99,3,3.4,No,2,12.0,Dorm,No,Low,4,8,7,Kinesthetic,1.4,100
179169,21,Other,Engineering,3.0,4.4,2.7,Yes,79.3,5.2,Good,7,High School,High,7.6,No,3.06,5,4.4,No,3,10.2,Co-Learning Group,No,High,6,7,8,Visual,9.4,86
139940,17,Female,Arts,4.5,0.7,0.9,No,66.9,4.0,Good,5,Bachelor,Medium,4.7,Yes,3.22,2,2.3,No,1,7.2,Library,No,Low,6,6,9,Visual,5.5,76
119664,25,Female,Psychology,2.9,3.3,2.8,No,58.9,5.3,Poor,7,High School,High,6.8,No,3.11,7,7.5,No,1,10.8,Dorm,No,Low,9,5,10,Visual,6.9,87
152717,18,Other,Psychology,2.7,4.1,3.1,Yes,44.4,5.4,Good,2,PhD,Low,6.6,No,3.99,6,4.7,No,3,11.5,Library,Yes,Medium,5,7,8,Visual,6.6,100
135911,24,Other,Engineering,4.5,1.3,0.6,No,79.7,8.1,Poor,4,Some College,Low,10.0,Yes,4.0,5,4.4,No,1,8.0,Cafe,Yes,Low,5,5,10,Kinesthetic,3.8,100
144324,23,Female,Engineering,2.0,0.2,0.0,No,60.9,7.4,Good,3,Master,Medium,4.4,No,3.77,7,7.2,No,1,3.7,Dorm,Yes,High,9,10,5,Kinesthetic,1.0,93
154587,25,Male,Business,3.8,3.0,2.3,No,96.5,9.0,Poor,3,Some College,Medium,6.6,No,3.49,6,2.0,No,0,10.0,Library,Yes,Medium,2,8,7,Kinesthetic,8.4,83
157487,16,Female,Business,2.9,2.5,0.5,Yes,64.7,7.5,Good,3,High School,High,7.1,Yes,3.63,2,4.0,No,2,7.3,Quiet Room,Yes,High,8,10,5,Visual,6.4,86
111890,16,Other,Computer Science,2.944408250341928,2.7,0.1,Yes,49.2,8.0,Good,1,Bachelor,Low,6.6,No,2.69,4,6.1,No,0,7.5,Cafe,No,High,10,5,10,Kinesthetic,7.9,67
133027,17,Other,Engineering,3.5,3.0,3.9,No,70.5,6.4,Good,3,Some College,High,8.2,Yes,4.0,5,5.7,No,2,12.2,Co-Learning Group,No,Medium,3,10,5,Auditory,1.3,92
107732,16,Other,Engineering,3.2,0.7,3.9,No,49.6,8.0,Fair,2,Bachelor,High,4.2,No,3.52,6,4.5,No,0,9.1,Library,No,High,4,4,10,Visual,9.8,81
124366,27,Male,Psychology,3.2,1.4,2.9,No,43.2,7.7,Good,5,Some College,Low,6.4,Yes,4.0,8,4.3,No,5,8.2,Cafe,Yes,Low,8,6,9,Visual,1.9,97
171223,21,Male,Computer Science,8.136865705255211,1.1,1.5,No,43.2,6.2,Poor,4,PhD,Low,2.3,No,4.0,4,7.7,No,4,11.2,Quiet Room,Yes,High,5,9,6,Visual,3.3,100
127021,25,Female,Biology,3.7,3.8,0.1,No,83.1,6.0,Good,3,High School,Medium,5.1,No,3.79,1,3.1,No,0,7.8,Cafe,No,Low,3,7,8,Auditory,6.7,93
135761,23,Male,Engineering,4.4,1.3,0.3,No,75.4,7.9,Good,4,Some College,Low,4.9,Yes,3.93,8,7.8,No,1,6.5,Library,No,High,2,9,6,Reading,1.6,95
123424,21,Male,Psychology,3.9,3.5,0.9,Yes,80.0,8.3,Poor,1,PhD,High,3.4,Yes,4.0,1,6.9,No,3,9.3,Quiet Room,Yes,Medium,2,7,8,Reading,1.9,100
153388,27,Male,Arts,6.7,0.0,2.8,Yes,60.6,8.4,Good,0,Master,High,2.1,No,2.56,5,7.7,No,5,11.5,Cafe,No,Medium,3,2,10,Visual,9.2,61
125460,27,Other,Computer Science,4.872020563028588,4.6,3.2,No,79.8,9.4,Good,4,Master,Medium,5.5,No,4.0,7,5.0,No,1,14.6,Quiet Room,No,Low,1,7,8,Auditory,9.2,97
164254,17,Other,Engineering,0.8,2.1,3.6,Yes,83.9,8.9,Fair,6,Master,Low,5.9,Yes,3.64,6,3.7,No,0,7.6,Co-Learning Group,No,Low,4,6,9,Visual,3.7,100
152314,20,Female,Biology,6.7,1.4,1.8,Yes,90.0,7.7,Good,0,PhD,High,7.6,Yes,4.0,2,5.1,No,1,10.4,Cafe,Yes,Medium,9,8,7,Reading,7.2,99
105362,19,Male,Biology,4.2,0.5,1.0,Yes,94.2,9.1,Good,2,PhD,Low,3.6,Yes,4.0,1,9.4,No,4,6.5,Dorm,Yes,Low,8,10,5,Auditory,8.1,100
165382,27,Male,Arts,2.8,3.1,0.8,Yes,55.5,8.5,Good,5,Some College,Medium,7.8,No,4.0,2,2.6,No,4,8.7,Dorm,Yes,High,9,7,8,Reading,7.3,98
131968,16,Female,Arts,4.3,3.1,1.5,No,40.5,7.3,Good,7,PhD,High,7.1,No,3.47,5,7.1,No,0,9.5,Quiet Room,Yes,Medium,3,7,8,Visual,1.1,92
169910,22,Male,Psychology,3.1,2.2,1.1,No,96.3,6.8,Poor,3,High School,Low,3.9,No,3.29,6,4.8,No,5,8.0,Library,No,Low,4,4,10,Reading,2.1,80
113841,21,Other,Arts,3.3,2.8,3.8,Yes,56.3,5.7,Fair,0,PhD,Low,5.4,No,4.0,4,3.9,No,2,10.6,Quiet Room,Yes,Medium,5,8,7,Visual,8.2,92
147926,27,Male,Computer Science,0.988887917238892,4.9,0.4,No,42.1,7.4,Fair,3,Bachelor,High,9.6,Yes,3.23,1,2.8,No,4,7.9,Cafe,Yes,High,3,7,8,Auditory,4.0,87
107592,27,Female,Computer Science,5.895761509274378,1.7,1.3,No,46.4,8.6,Fair,7,Bachelor,Low,7.3,Yes,4.0,6,4.9,No,0,10.4,Library,Yes,Low,6,2,10,Auditory,1.6,100
110321,19,Female,Computer Science,5.887703604261603,3.9,2.2,Yes,66.8,5.2,Poor,7,Some College,Medium,9.3,Yes,4.0,1,1.0,No,1,12.9,Quiet Room,No,Low,4,9,6,Visual,1.1,97
174777,20,Female,Computer Science,4.037553247383313,2.3,2.3,Yes,69.8,5.7,Fair,4,Bachelor,Low,4.6,Yes,4.0,8,7.0,No,5,10.5,Co-Learning Group,No,Low,8,9,6,Auditory,6.4,94
105096,26,Female,Arts,2.9,0.4,3.7,No,67.3,9.0,Poor,0,PhD,Medium,2.8,No,4.0,2,5.8,No,5,8.9,Quiet Room,Yes,Low,3,1,10,Auditory,8.2,100
119531,27,Male,Psychology,3.8,4.7,1.5,No,47.3,6.5,Good,2,Some College,Medium,7.0,Yes,2.08,6,9.3,Yes,4,11.5,Dorm,No,Medium,2,2,10,Kinesthetic,5.2,53
141585,24,Other,Engineering,5.1,3.7,2.6,Yes,82.0,8.3,Good,3,PhD,High,10.0,No,4.0,8,4.0,No,3,12.4,Quiet Room,Yes,High,3,10,5,Auditory,7.7,94
165604,20,Male,Biology,6.3,0.4,1.2,No,59.7,6.0,Good,4,Master,Low,4.3,No,3.98,5,7.1,No,2,8.8,Co-Learning Group,No,Medium,3,4,10,Auditory,3.9,100
131442,23,Other,Psychology,0.4,4.9,0.9,Yes,91.8,9.1,Good,7,Master,Low,7.9,No,4.0,2,2.3,No,1,7.2,Library,Yes,High,2,9,6,Visual,4.4,98
128234,28,Other,Biology,4.9,4.6,0.1,No,57.7,7.7,Good,2,Bachelor,High,6.4,Yes,3.39,5,6.2,No,1,10.8,Cafe,No,Low,1,9,6,Auditory,4.2,83
148957,20,Other,Engineering,1.1,0.6,2.6,Yes,90.3,4.7,Fair,4,Bachelor,Low,7.7,Yes,3.59,4,4.7,No,3,5.2,Library,No,High,10,3,10,Auditory,4.1,95
119654,17,Female,Arts,6.7,0.2,0.3,Yes,65.3,7.4,Good,4,Some College,High,9.4,Yes,4.0,4,3.8,No,5,8.0,Quiet Room,Yes,Medium,1,7,8,Reading,4.5,100
112486,25,Male,Psychology,4.5,0.9,2.9,Yes,99.6,6.4,Fair,4,High School,Low,9.7,Yes,3.85,4,6.5,No,1,9.5,Co-Learning Group,No,Low,7,9,6,Reading,2.3,100
118188,20,Other,Arts,2.8,1.9,2.7,Yes,40.7,4.9,Good,1,Bachelor,High,8.8,No,4.0,1,6.1,No,1,8.7,Co-Learning Group,Yes,High,10,2,10,Kinesthetic,5.0,97
127816,20,Female,Psychology,4.4,4.4,2.9,Yes,45.1,7.4,Fair,0,Some College,High,7.3,No,3.4,6,4.5,No,3,12.9,Cafe,Yes,Medium,9,5,10,Visual,3.6,84
166635,27,Male,Biology,2.5,0.9,3.0,Yes,68.5,6.8,Fair,5,Master,Low,3.0,No,3.58,1,5.4,No,5,6.8,Co-Learning Group,No,High,9,5,10,Reading,3.4,84
122004,26,Female,Arts,1.6,0.5,2.5,Yes,99.3,9.2,Poor,6,PhD,Low,9.4,Yes,2.81,2,6.7,No,2,6.6,Cafe,No,Medium,1,1,10,Visual,3.9,64
167253,25,Male,Psychology,5.5,1.1,0.8,Yes,82.1,6.5,Good,6,High School,Low,4.3,No,3.91,8,5.1,No,4,8.7,Quiet Room,No,High,5,4,10,Kinesthetic,5.1,100
103382,25,Other,Business,1.5,1.6,2.5,No,81.8,7.8,Good,5,Bachelor,High,7.2,Yes,4.0,3,3.8,No,0,7.5,Dorm,No,High,5,10,5,Reading,6.5,96
170053,22,Male,Business,3.4,2.9,0.8,Yes,58.5,6.8,Good,7,PhD,Medium,5.6,No,3.44,4,8.6,Yes,3,7.6,Quiet Room,No,Medium,7,2,10,Auditory,1.1,87
173626,20,Other,Biology,4.3,0.3,0.0,No,95.0,6.3,Good,1,Master,Low,10.0,No,3.51,2,6.3,No,4,4.6,Cafe,No,Medium,1,1,10,Auditory,2.1,93
119182,24,Other,Arts,1.4,2.8,2.7,No,41.7,6.3,Good,6,Bachelor,High,8.1,No,2.89,6,1.5,No,2,7.5,Co-Learning Group,Yes,High,3,1,10,Auditory,7.2,79
108794,25,Male,Engineering,1.1,4.6,1.9,No,47.0,6.9,Fair,3,High School,High,7.8,No,2.65,2,4.5,No,4,8.7,Cafe,Yes,High,7,3,10,Auditory,2.5,63
119485,25,Other,Psychology,5.1,2.0,0.7,No,58.8,6.9,Good,4,PhD,Low,6.2,Yes,3.73,2,3.9,No,5,8.4,Library,No,Low,5,9,6,Auditory,9.3,88
137587,18,Male,Computer Science,7.992536415642899,1.4,2.0,No,94.2,9.0,Fair,4,Bachelor,High,6.8,Yes,3.78,2,4.2,No,0,12.8,Co-Learning Group,Yes,Low,1,2,10,Reading,5.4,96
141827,27,Other,Biology,2.8,3.4,0.1,No,98.6,9.7,Good,4,High School,Medium,10.0,Yes,2.7,3,6.9,No,4,8.0,Co-Learning Group,Yes,Medium,4,2,10,Visual,9.3,68
112841,24,Male,Business,1.6,0.5,3.0,No,93.3,6.2,Fair,1,High School,Low,5.9,No,2.84,6,4.9,No,1,6.1,Co-Learning Group,No,Medium,8,7,8,Reading,6.5,62
171577,26,Male,Engineering,5.3,3.6,2.4,Yes,40.1,8.6,Good,6,Some College,High,10.0,Yes,4.0,7,4.0,No,3,12.3,Quiet Room,No,Low,6,5,10,Auditory,8.1,100
124303,20,Female,Psychology,6.7,2.3,1.5,No,85.3,6.2,Good,6,PhD,Medium,2.7,No,4.0,2,7.8,No,1,11.9,Library,Yes,Low,5,6,9,Reading,8.6,100
149067,24,Female,Business,4.9,3.5,0.9,Yes,95.5,6.5,Fair,0,Master,High,7.5,No,4.0,4,5.0,No,1,10.5,Quiet Room,Yes,High,2,4,10,Auditory,8.2,100
162785,26,Female,Computer Science,7.900601668563203,4.3,3.6,Yes,56.5,5.4,Good,1,Some College,Medium,6.6,Yes,3.11,7,5.6,No,0,17.1,Co-Learning Group,Yes,Medium,6,2,10,Auditory,2.5,77
128841,24,Male,Biology,5.3,3.5,0.6,No,72.3,9.9,Poor,3,Bachelor,High,5.5,Yes,2.92,5,8.1,Yes,3,9.8,Quiet Room,Yes,Low,2,2,10,Reading,3.1,78
166127,24,Female,Arts,0.9,1.8,0.7,No,77.8,8.1,Fair,2,PhD,Low,6.8,No,3.21,2,3.8,No,1,5.3,Cafe,Yes,Medium,3,3,10,Visual,1.4,80
100051,21,Male,Business,5.3,1.5,1.4,No,74.0,5.6,Fair,2,Some College,Low,6.5,Yes,3.24,4,7.3,No,2,8.2,Library,No,High,1,2,10,Kinesthetic,7.7,88
130943,17,Other,Computer Science,5.984084825845762,3.3,1.6,Yes,44.0,5.4,Fair,7,High School,Medium,8.9,No,4.0,3,4.5,No,3,11.1,Cafe,No,Medium,10,1,10,Reading,3.1,88
171642,24,Other,Psychology,4.5,3.4,3.9,Yes,97.4,8.8,Fair,2,Some College,High,6.8,No,4.0,8,3.6,No,0,12.5,Library,Yes,Low,5,9,6,Kinesthetic,5.9,100
107155,21,Male,Biology,1.8,4.9,0.5,No,93.9,7.2,Fair,2,Bachelor,Low,8.6,Yes,3.88,1,4.4,No,5,8.2,Quiet Room,Yes,Low,2,4,10,Auditory,4.1,96
127528,18,Female,Psychology,3.6,0.1,0.4,No,67.8,4.1,Good,1,Master,Medium,3.1,Yes,4.0,5,5.3,No,5,5.6,Library,No,Medium,4,10,5,Kinesthetic,8.4,98
155009,24,Male,Psychology,3.1,3.5,2.5,No,40.9,6.9,Good,0,High School,High,6.6,No,3.01,6,5.9,No,1,10.8,Dorm,No,Medium,8,2,10,Kinesthetic,2.3,71
121892,28,Other,Biology,3.2,3.5,0.8,Yes,40.3,8.7,Fair,7,Master,Medium,6.4,No,3.35,4,7.3,No,0,8.7,Dorm,Yes,High,10,9,6,Reading,3.5,81
177686,26,Other,Biology,3.6,4.7,2.9,Yes,64.8,6.0,Good,2,Some College,Medium,4.3,No,4.0,4,8.3,No,1,13.1,Library,No,Medium,7,10,5,Kinesthetic,1.8,90
168986,21,Male,Engineering,5.7,4.2,2.9,Yes,77.2,6.9,Good,1,Some College,Medium,6.8,No,4.0,5,1.0,No,3,13.3,Cafe,No,Low,9,2,10,Kinesthetic,1.9,95
122067,23,Female,Engineering,4.2,4.3,1.3,No,51.0,5.2,Fair,0,Some College,Medium,7.4,Yes,4.0,6,4.3,No,4,10.7,Library,No,Low,2,10,5,Kinesthetic,9.8,96
124129,28,Male,Business,3.3,2.7,1.6,Yes,58.7,7.1,Fair,0,High School,Low,3.4000000000000004,Yes,4.0,4,7.6,No,0,9.4,Co-Learning Group,No,Low,7,4,10,Kinesthetic,1.4,100
173439,25,Other,Engineering,6.6,2.6,1.1,Yes,88.0,11.5,Fair,0,Master,High,6.3,No,3.73,6,8.7,No,2,11.0,Library,No,High,8,6,9,Visual,4.6,100
119238,26,Female,Engineering,1.7,4.1,3.6,Yes,76.0,5.9,Poor,1,Master,High,7.3,No,2.63,3,4.9,No,0,9.8,Co-Learning Group,No,Low,8,2,10,Auditory,4.7,69
135682,21,Female,Computer Science,8.300626715458375,4.8,2.8,No,86.0,7.7,Good,0,High School,Medium,8.1,No,3.33,7,1.9,No,1,17.4,Dorm,No,Medium,1,7,8,Auditory,3.5,88
146820,27,Male,Engineering,7.6,2.2,1.7,No,74.3,4.9,Poor,3,High School,High,7.3,No,4.0,6,3.4,No,2,12.1,Library,No,Medium,7,8,7,Auditory,3.5,100
150357,27,Female,Biology,6.1,4.6,2.9,Yes,66.7,5.7,Good,0,PhD,Medium,10.0,Yes,3.68,2,4.4,No,5,14.8,Library,No,Medium,2,5,10,Reading,6.9,93
113976,23,Male,Computer Science,3.1107646151834665,4.6,3.5,No,66.3,4.0,Good,1,PhD,High,9.3,No,4.0,5,2.4,No,1,11.5,Quiet Room,Yes,Medium,5,9,6,Reading,7.1,100
157822,23,Female,Biology,7.3,1.7,2.7,No,42.5,7.1,Fair,6,Master,Medium,2.5,No,3.7,8,1.0,No,3,12.6,Cafe,Yes,Medium,7,6,9,Kinesthetic,1.4,93
116938,24,Male,Psychology,1.1,4.2,2.9,No,84.6,7.6,Poor,4,Some College,High,4.9,Yes,4.0,2,8.0,No,4,9.9,Dorm,No,Low,7,7,8,Reading,4.0,99
117821,17,Female,Business,3.6,1.9,0.3,Yes,64.0,8.2,Poor,4,Some College,Medium,7.8,Yes,3.51,8,5.8,No,2,7.7,Dorm,Yes,Medium,2,3,10,Auditory,7.4,87
119872,26,Female,Psychology,4.3,4.6,2.9,No,93.8,5.8,Fair,2,Master,High,7.1,Yes,4.0,7,3.3,No,0,13.6,Quiet Room,Yes,High,6,1,10,Kinesthetic,5.0,96
128078,16,Male,Psychology,5.0,1.6,1.1,No,48.5,6.3,Fair,4,Some College,Low,8.0,No,3.99,5,5.7,No,3,9.3,Cafe,No,Medium,6,4,10,Visual,4.1,99
109455,25,Male,Business,4.7,3.6,1.3,Yes,81.4,5.5,Fair,3,PhD,Medium,6.7,No,3.8,5,7.0,No,0,9.9,Cafe,No,High,2,9,6,Reading,9.6,90
149539,27,Other,Biology,2.8,3.2,1.1,No,62.0,5.7,Good,2,Bachelor,Medium,6.8,No,3.64,6,2.9,No,3,7.8,Co-Learning Group,Yes,High,8,6,9,Reading,9.1,88
159352,22,Male,Arts,2.3,2.6,3.7,No,51.5,9.4,Fair,2,PhD,Medium,5.5,No,2.93,5,1.7,No,5,9.0,Dorm,No,High,6,8,7,Reading,2.5,67
172870,25,Male,Engineering,3.1,3.1,0.5,Yes,83.0,5.4,Fair,1,Master,High,6.2,No,4.0,7,2.9,No,4,7.7,Library,No,Low,8,6,9,Kinesthetic,9.0,100
114576,16,Male,Biology,1.7,0.2,2.1,No,68.8,6.8,Good,5,High School,Medium,10.0,No,3.37,7,6.0,No,0,4.6,Quiet Room,Yes,High,8,7,8,Kinesthetic,3.5,83
172283,18,Male,Business,5.3,0.8,0.3,No,60.9,7.9,Good,2,Bachelor,High,10.0,No,3.27,7,3.3,No,3,7.6,Co-Learning Group,Yes,Medium,3,1,10,Auditory,6.0,89
123696,25,Male,Arts,5.0,2.7,3.8,Yes,41.1,5.5,Fair,7,Master,Medium,5.9,No,3.14,3,6.0,No,2,12.6,Quiet Room,No,Low,10,3,10,Auditory,7.4,79
103159,24,Female,Computer Science,4.059330392304448,2.3,0.1,No,69.0,5.4,Fair,3,Master,Medium,7.2,Yes,3.37,2,6.6,No,2,6.7,Dorm,No,Medium,7,3,10,Visual,2.2,85
169499,19,Male,Psychology,4.3,4.6,2.2,No,80.9,7.7,Good,1,High School,High,4.4,Yes,3.44,8,3.9,No,5,11.6,Library,No,High,7,10,5,Auditory,1.5,80
109806,20,Other,Engineering,5.1,1.2,1.1,Yes,87.8,4.0,Fair,7,Some College,Low,4.8,Yes,4.0,2,4.4,No,1,7.9,Co-Learning Group,Yes,Low,4,4,10,Auditory,4.4,100
174308,17,Female,Engineering,7.8,1.8,0.5,Yes,98.7,8.0,Good,6,Some College,Low,9.9,Yes,4.0,2,4.8,No,0,11.3,Cafe,Yes,Medium,4,3,10,Kinesthetic,5.1,100
123370,22,Female,Arts,3.2,0.8,4.0,Yes,57.5,8.1,Fair,6,Master,Low,6.6,Yes,4.0,5,4.5,No,5,8.8,Quiet Room,Yes,High,10,9,6,Auditory,8.0,99
129652,22,Other,Psychology,4.7,2.2,0.2,Yes,52.4,5.7,Good,4,Master,Medium,7.2,Yes,3.63,1,4.7,No,5,8.0,Cafe,No,Medium,9,8,7,Reading,5.4,95
148073,21,Female,Biology,6.8,2.3,1.6,Yes,95.8,4.0,Good,6,Master,Low,7.8,No,3.64,6,3.8,No,0,11.7,Cafe,No,Low,6,7,8,Auditory,5.7,97
130527,28,Other,Computer Science,4.717306877488745,0.2,0.7,No,97.0,6.6,Fair,7,Some College,High,4.3,Yes,4.0,2,4.5,No,1,7.5,Quiet Room,Yes,Medium,6,8,7,Reading,1.1,100
147764,28,Female,Computer Science,7.173233202772822,0.5,2.8,Yes,56.6,6.9,Fair,3,Some College,High,8.2,Yes,4.0,6,5.7,No,3,12.2,Co-Learning Group,Yes,High,7,8,7,Kinesthetic,1.5,89
146026,22,Male,Engineering,0.6,1.5,1.4,No,77.6,7.3,Poor,6,Bachelor,High,5.3,Yes,3.1,4,4.7,No,3,4.6,Co-Learning Group,Yes,Medium,2,2,10,Reading,8.7,69
126964,19,Female,Arts,7.9,0.0,3.5,No,81.8,7.6,Good,0,Master,Medium,5.9,No,3.74,1,3.6,No,1,13.2,Cafe,No,Low,7,2,10,Reading,2.7,98
145227,22,Male,Engineering,2.4,1.1,1.7,No,55.4,4.0,Fair,7,Some College,Low,3.5,Yes,3.54,4,5.7,No,3,5.7,Co-Learning Group,Yes,Low,10,4,10,Reading,4.8,88
156965,18,Other,Psychology,2.8,1.0,1.1,Yes,77.4,5.6,Good,2,Master,High,3.4000000000000004,Yes,3.52,6,10.0,No,0,5.1,Dorm,No,High,1,10,5,Kinesthetic,4.7,86
120213,20,Female,Engineering,5.1,3.4,0.1,No,82.5,5.7,Good,5,High School,Medium,4.2,No,3.41,2,5.8,No,2,9.3,Co-Learning Group,No,Medium,4,10,5,Kinesthetic,7.9,82
171452,19,Male,Computer Science,0.0,0.7,3.6,No,98.0,5.3,Fair,1,PhD,Medium,10.0,No,3.93,7,1.3,No,0,4.4,Co-Learning Group,No,High,4,4,10,Auditory,2.9,100
119140,16,Other,Arts,4.9,4.6,3.7,No,71.4,6.6,Poor,1,Master,High,4.7,No,3.39,1,4.5,No,4,13.9,Quiet Room,No,High,6,2,10,Visual,9.1,88
127330,26,Female,Engineering,3.2,0.5,0.8,Yes,58.6,4.0,Good,4,PhD,Medium,6.0,Yes,2.69,1,5.6,No,3,5.5,Library,Yes,High,6,4,10,Kinesthetic,8.0,67
168874,23,Other,Arts,3.3,1.6,3.4,No,51.1,7.2,Fair,0,Bachelor,Medium,8.7,No,3.26,2,6.0,No,4,10.0,Library,Yes,Low,6,7,8,Auditory,4.2,80
139534,19,Male,Engineering,4.8,4.8,3.7,No,65.7,6.2,Good,7,PhD,High,6.0,No,2.92,8,6.6,No,0,14.1,Library,Yes,High,7,2,10,Visual,9.4,67
158657,18,Other,Biology,3.6,3.0,2.9,Yes,89.1,5.5,Fair,5,High School,Low,9.9,No,3.45,6,5.8,No,5,9.9,Library,Yes,Low,2,1,10,Kinesthetic,4.7,86
145043,21,Male,Computer Science,2.8762271479451003,1.0,4.0,Yes,60.5,7.3,Good,2,High School,High,3.3,No,3.56,2,2.3,No,3,8.4,Library,No,High,3,2,10,Visual,9.8,92
156460,18,Other,Engineering,1.2,3.7,1.8,No,40.7,4.2,Fair,4,PhD,Low,8.5,No,4.0,4,5.4,No,2,8.1,Co-Learning Group,Yes,High,9,4,10,Kinesthetic,1.8,93
106428,23,Female,Psychology,4.1,4.2,2.8,No,40.4,7.3,Good,2,Bachelor,High,4.7,No,4.0,7,1.9,No,1,11.5,Quiet Room,Yes,Medium,8,4,10,Kinesthetic,6.3,100
102661,27,Other,Engineering,2.4,2.0,3.8,Yes,87.8,8.4,Good,3,High School,Medium,9.1,No,4.0,2,6.1,No,0,9.1,Cafe,No,High,1,9,6,Auditory,6.2,100
105851,23,Female,Business,9.0,2.6,0.0,No,72.8,8.1,Fair,0,PhD,Medium,6.2,Yes,3.52,1,5.2,No,5,11.9,Co-Learning Group,No,Medium,2,9,6,Visual,3.1,84
161695,18,Male,Computer Science,2.574737753689714,2.6,0.4,Yes,87.0,7.6,Good,5,Some College,Medium,7.7,No,3.75,1,2.1,No,2,6.1,Quiet Room,Yes,Medium,7,4,10,Reading,6.7,86
131226,25,Other,Computer Science,2.41706428334627,3.6,1.3,No,66.4,10.1,Good,0,Bachelor,High,7.5,Yes,3.57,3,7.3,No,1,8.0,Quiet Room,Yes,High,4,6,9,Visual,7.3,90
156849,16,Male,Arts,6.1,3.0,1.6,No,78.9,7.2,Good,1,Some College,Low,5.6,Yes,4.0,8,4.6,No,0,11.0,Co-Learning Group,Yes,Medium,8,10,5,Kinesthetic,2.4,93
151048,21,Other,Business,3.0,3.2,2.1,Yes,41.0,7.0,Fair,3,Some College,Medium,5.9,Yes,4.0,6,6.8,No,1,9.7,Library,Yes,Low,10,10,5,Visual,2.7,100
118674,28,Male,Arts,0.5,2.2,3.7,No,53.5,8.4,Good,4,Master,High,10.0,Yes,2.85,4,6.0,No,1,8.2,Co-Learning Group,Yes,Medium,1,2,10,Kinesthetic,5.0,70
115766,16,Other,Psychology,4.6,0.6,3.9,No,64.7,6.8,Good,5,PhD,Medium,7.4,No,4.0,3,5.7,No,1,9.5,Co-Learning Group,No,High,10,1,10,Auditory,7.6,99
121332,28,Female,Psychology,2.0,2.7,0.1,Yes,71.1,6.7,Good,4,Master,Low,4.0,Yes,4.0,1,4.1,No,0,6.0,Co-Learning Group,Yes,High,2,7,8,Auditory,3.8,100
134921,18,Male,Business,7.2,1.2,3.0,Yes,51.8,7.5,Fair,2,Bachelor,High,5.8,Yes,4.0,7,5.6,No,1,11.8,Co-Learning Group,Yes,High,7,5,10,Visual,7.6,97
131277,25,Other,Psychology,4.3,0.2,3.7,Yes,54.8,7.2,Good,3,Master,High,6.4,Yes,4.0,3,7.1,No,0,10.1,Library,No,High,10,5,10,Kinesthetic,1.3,97
165863,21,Male,Biology,4.9,3.9,2.8,Yes,64.1,8.7,Poor,1,Master,Medium,5.3,Yes,4.0,2,2.9,No,5,13.2,Co-Learning Group,No,High,5,10,5,Kinesthetic,9.7,100
121371,17,Other,Arts,6.3,3.1,0.6,Yes,91.9,6.2,Fair,0,PhD,Low,8.0,Yes,4.0,5,6.5,No,5,10.6,Co-Learning Group,Yes,Low,4,3,10,Reading,7.0,95
119467,22,Female,Business,6.0,3.2,1.1,Yes,70.2,6.9,Poor,1,PhD,High,6.7,Yes,3.23,6,3.9,No,5,11.4,Cafe,No,Low,6,10,5,Auditory,1.8,80
169344,19,Male,Engineering,1.9,0.9,2.0,No,92.0,8.0,Fair,0,Some College,High,3.7,Yes,4.0,6,5.4,No,2,6.4,Quiet Room,Yes,Low,2,9,6,Auditory,1.6,100
113335,24,Female,Business,4.1,0.8,0.6,No,94.8,5.7,Fair,1,Some College,High,6.7,No,2.9,5,7.5,No,4,7.2,Cafe,No,Low,7,3,10,Visual,9.8,74
130245,17,Female,Psychology,2.8,1.3,3.3,No,98.9,7.4,Poor,1,Bachelor,High,7.5,Yes,4.0,5,3.7,No,1,9.4,Dorm,No,Low,6,9,6,Visual,7.5,100
117717,18,Female,Arts,5.2,0.2,1.6,Yes,57.8,8.2,Good,2,Master,Low,7.5,Yes,3.78,8,4.9,No,4,8.4,Dorm,No,Medium,10,2,10,Kinesthetic,3.0,96
175132,18,Other,Arts,8.5,4.6,0.9,No,53.8,6.2,Good,7,PhD,Medium,6.5,No,3.36,3,9.5,Yes,1,16.0,Library,Yes,Low,6,2,10,Auditory,8.2,86
